movieId,title,genres,clean_title,year,year_display,genres_list,genres_clean,user_tags,tmdbId,imdbId,avg_rating,vote_count,corpus
59731,"Bigger, Stronger, Faster* (2008)",Documentary,"Bigger, Stronger, Faster*",2008.0,(2008),['Documentary'],documentary,,13636,1151309,3.5,1,"bigger, stronger, faster* documentary  2008"
59738,All the Boys Love Mandy Lane (2006),Horror|Mystery|Thriller,All the Boys Love Mandy Lane,2006.0,(2006),"['Horror', 'Mystery', 'Thriller']",horror mystery thriller,,9022,490076,3.0,1,all the boys love mandy lane horror mystery thriller  2006
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,Kung Fu Panda,2008.0,(2008),"['Action', 'Animation', 'Children', 'Comedy', 'IMAX']",action animation children comedy imax,,9502,441773,3.44,54,kung fu panda action animation children comedy imax  2008
59810,Recount (2008),Drama,Recount,2008.0,(2008),['Drama'],drama,,14050,1000771,3.5,1,recount drama  2008
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror,Ex Drummer,2007.0,(2007),"['Comedy', 'Crime', 'Drama', 'Horror']",comedy crime drama horror,,14019,812243,5.0,1,ex drummer comedy crime drama horror  2007
59900,You Don't Mess with the Zohan (2008),Comedy,You Don't Mess with the Zohan,2008.0,(2008),['Comedy'],comedy,,10661,960144,2.87,15,you don't mess with the zohan comedy  2008
59915,Stuck (2007),Horror|Thriller,Stuck,2007.0,(2007),"['Horror', 'Thriller']",horror thriller,,13848,758786,3.5,1,stuck horror thriller  2007
59947,"Protector, The (1985)",Action|Comedy|Drama|Thriller,"Protector, The",1985.0,(1985),"['Action', 'Comedy', 'Drama', 'Thriller']",action comedy drama thriller,,45408,89847,2.0,1,"protector, the action comedy drama thriller  1985"
59985,Chaos Theory (2007),Comedy|Drama|Romance,Chaos Theory,2007.0,(2007),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,12912,460745,4.0,1,chaos theory comedy drama romance  2007
59995,Boy A (2007),Crime|Drama,Boy A,2007.0,(2007),"['Crime', 'Drama']",crime drama,,14748,1078188,4.0,1,boy a crime drama  2007
60030,Spiral (2007),Drama|Horror|Thriller,Spiral,2007.0,(2007),"['Drama', 'Horror', 'Thriller']",drama horror thriller,,18467,491162,4.5,1,spiral drama horror thriller  2007
60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller,"Happening, The",2008.0,(2008),"['Drama', 'Sci-Fi', 'Thriller']",drama scifi thriller,,8645,949731,3.0,5,"happening, the drama scifi thriller  2008"
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,"Incredible Hulk, The",2008.0,(2008),"['Action', 'Sci-Fi']",action scifi,,1724,800080,3.17,35,"incredible hulk, the action scifi  2008"
60046,"Children of Huang Shi, The (2008)",Drama|War,"Children of Huang Shi, The",2008.0,(2008),"['Drama', 'War']",drama war,,13405,889588,3.5,1,"children of huang shi, the drama war  2008"
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,WALL·E,2008.0,(2008),"['Adventure', 'Animation', 'Children', 'Romance', 'Sci-Fi']",adventure animation children romance scifi,last man on earth love story post apocalyptic social commentary,10681,910970,4.06,104,wall·e adventure animation children romance scifi last man on earth love story post apocalyptic social commentary 2008
60072,Wanted (2008),Action|Thriller,Wanted,2008.0,(2008),"['Action', 'Thriller']",action thriller,,8909,493464,3.16,22,wanted action thriller  2008
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Hancock,2008.0,(2008),"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy']",action adventure comedy crime fantasy,bad script charlize theron will smith,8960,448157,3.03,29,hancock action adventure comedy crime fantasy bad script charlize theron will smith 2008
60126,Get Smart (2008),Action|Comedy,Get Smart,2008.0,(2008),"['Action', 'Comedy']",action comedy,anne hathaway steve carell,11665,425061,3.47,16,get smart action comedy anne hathaway steve carell 2008
60128,Young People Fucking (a.k.a. YPF) (2007),Comedy,Young People Fucking (a.k.a. YPF),2007.0,(2007),['Comedy'],comedy,,13019,913445,2.25,2,young people fucking (a.k.a. ypf) comedy  2007
60141,St. Trinian's (2007),Children|Comedy,St. Trinian's,2007.0,(2007),"['Children', 'Comedy']",children comedy,,10748,964587,2.5,1,st. trinian's children comedy  2007
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi,Futurama: The Beast with a Billion Backs,2008.0,(2008),"['Action', 'Animation', 'Comedy', 'Romance', 'Sci-Fi']",action animation comedy romance scifi,,12889,1054485,3.5,6,futurama: the beast with a billion backs action animation comedy romance scifi  2008
60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery,Kit Kittredge: An American Girl,2008.0,(2008),"['Children', 'Comedy', 'Drama', 'Mystery']",children comedy drama mystery,,8359,846308,3.0,2,kit kittredge: an american girl children comedy drama mystery  2008
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary,Gonzo: The Life and Work of Dr. Hunter S. Thompson,2008.0,(2008),['Documentary'],documentary,,13003,479468,3.75,2,gonzo: the life and work of dr. hunter s. thompson documentary  2008
60293,"Wackness, The (2008)",Comedy|Drama|Romance,"Wackness, The",2008.0,(2008),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,13990,1082886,4.0,3,"wackness, the comedy drama romance  2008"
60303,Strange Circus (Kimyô na sâkasu) (2005),Horror|Mystery|Thriller,Strange Circus (Kimyô na sâkasu),2005.0,(2005),"['Horror', 'Mystery', 'Thriller']",horror mystery thriller,,10842,492784,4.0,1,strange circus (kimyô na sâkasu) horror mystery thriller  2005
60333,Encounters at the End of the World (2008),Documentary,Encounters at the End of the World,2008.0,(2008),['Documentary'],documentary,,12172,1093824,4.5,3,encounters at the end of the world documentary  2008
60363,Zombie Strippers! (2008),Comedy|Horror,Zombie Strippers!,2008.0,(2008),"['Comedy', 'Horror']",comedy horror,,13009,960890,0.5,1,zombie strippers! comedy horror  2008
60365,Frosty the Snowman (1969),Animation|Children|Comedy|Fantasy|Musical,Frosty the Snowman,1969.0,(1969),"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical']",animation children comedy fantasy musical,,13675,64349,1.5,1,frosty the snowman animation children comedy fantasy musical  1969
60389,Battle for Haditha (2007),War,Battle for Haditha,2007.0,(2007),['War'],war,,14111,870211,4.0,1,battle for haditha war  2007
60397,Mamma Mia! (2008),Comedy|Musical|Romance,Mamma Mia!,2008.0,(2008),"['Comedy', 'Musical', 'Romance']",comedy musical romance,,11631,795421,2.96,14,mamma mia! comedy musical romance  2008
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,Welcome to the Sticks (Bienvenue chez les Ch'tis),2008.0,(2008),['Comedy'],comedy,,8265,1064932,4.5,2,welcome to the sticks (bienvenue chez les ch'tis) comedy  2008
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller,Rogue,2007.0,(2007),"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']",action adventure horror scifi thriller,,13022,479528,3.5,1,rogue action adventure horror scifi thriller  2007
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,"It's the Great Pumpkin, Charlie Brown",1966.0,(1966),"['Animation', 'Children', 'Comedy']",animation children comedy,,13353,60550,3.8,5,"it's the great pumpkin, charlie brown animation children comedy  1966"
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,Journey to the Center of the Earth,2008.0,(2008),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,88751,373051,2.5,5,journey to the center of the earth action adventure scifi  2008
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,Meet Dave,2008.0,(2008),"['Adventure', 'Children', 'Comedy', 'Romance', 'Sci-Fi']",adventure children comedy romance scifi,enjoyable,11260,765476,3.5,2,meet dave adventure children comedy romance scifi enjoyable 2008
60522,"Machine Girl, The (Kataude mashin gâru) (2008)",Action|Comedy|Fantasy|Horror|Thriller,"Machine Girl, The (Kataude mashin gâru)",2008.0,(2008),"['Action', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",action comedy fantasy horror thriller,,13964,1050160,2.25,2,"machine girl, the (kataude mashin gâru) action comedy fantasy horror thriller  2008"
60538,Shrooms (2007),Horror|Thriller,Shrooms,2007.0,(2007),"['Horror', 'Thriller']",horror thriller,,14456,492486,3.5,1,shrooms horror thriller  2007
60647,Transsiberian (2008),Crime|Drama|Thriller,Transsiberian,2008.0,(2008),"['Crime', 'Drama', 'Thriller']",crime drama thriller,,6687,800241,2.5,1,transsiberian crime drama thriller  2008
60674,Stargate: Continuum (2008),Sci-Fi,Stargate: Continuum,2008.0,(2008),['Sci-Fi'],scifi,,12914,929629,2.5,1,stargate: continuum scifi  2008
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,Watchmen,2009.0,(2009),"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",action drama mystery scifi thriller imax,,13183,409459,3.99,43,watchmen action drama mystery scifi thriller imax  2009
60735,Shotgun Stories (2007),Drama|Thriller,Shotgun Stories,2007.0,(2007),"['Drama', 'Thriller']",drama thriller,,12247,952682,2.5,1,shotgun stories drama thriller  2007
60737,Watching the Detectives (2007),Comedy|Romance,Watching the Detectives,2007.0,(2007),"['Comedy', 'Romance']",comedy romance,,22100,472205,5.0,1,watching the detectives comedy romance  2007
60753,Felon (2008),Crime|Drama,Felon,2008.0,(2008),"['Crime', 'Drama']",crime drama,,13012,1117385,3.5,2,felon crime drama  2008
60756,Step Brothers (2008),Comedy,Step Brothers,2008.0,(2008),['Comedy'],comedy,funny highly quotable will ferrell comedy funny will ferrell funny will ferrell,12133,838283,3.55,28,step brothers comedy funny highly quotable will ferrell comedy funny will ferrell funny will ferrell 2008
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,"X-Files: I Want to Believe, The",2008.0,(2008),"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",drama mystery scifi thriller,,8836,443701,2.88,4,"x-files: i want to believe, the drama mystery scifi thriller  2008"
60766,Man on Wire (2008),Documentary,Man on Wire,2008.0,(2008),['Documentary'],documentary,,14048,1155592,3.69,8,man on wire documentary  2008
60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical,"Little Drummer Boy, The",1968.0,(1968),"['Animation', 'Children', 'Musical']",animation children musical,,18846,63230,2.5,1,"little drummer boy, the animation children musical  1968"
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller,Hogfather (Terry Pratchett's Hogfather),2006.0,(2006),"['Adventure', 'Fantasy', 'Thriller']",adventure fantasy thriller,,11910,765458,4.0,1,hogfather (terry pratchett's hogfather) adventure fantasy thriller  2006
60832,Pathology (2008),Crime|Horror|Thriller,Pathology,2008.0,(2008),"['Crime', 'Horror', 'Thriller']",crime horror thriller,,12192,964539,4.0,1,pathology crime horror thriller  2008
60857,"Tracey Fragments, The (2007)",Drama,"Tracey Fragments, The",2007.0,(2007),['Drama'],drama,,16725,801526,3.0,1,"tracey fragments, the drama  2007"
60885,"Zone, The (La Zona) (2007)",Drama|Thriller,"Zone, The (La Zona)",2007.0,(2007),"['Drama', 'Thriller']",drama thriller,,15865,1039652,3.5,2,"zone, the (la zona) drama thriller  2007"
60894,"Edge of Love, The (2008)",Drama|Romance|War,"Edge of Love, The",2008.0,(2008),"['Drama', 'Romance', 'War']",drama romance war,,14061,819714,3.0,1,"edge of love, the drama romance war  2008"
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,Heart of a Dog (Sobachye serdtse),1988.0,(1988),"['Comedy', 'Drama', 'Sci-Fi']",comedy drama scifi,,43680,96126,4.0,1,heart of a dog (sobachye serdtse) comedy drama scifi  1988
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,"Mummy: Tomb of the Dragon Emperor, The",2008.0,(2008),"['Action', 'Adventure', 'Fantasy', 'Thriller']",action adventure fantasy thriller,,1735,859163,2.64,7,"mummy: tomb of the dragon emperor, the action adventure fantasy thriller  2008"
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,"Midnight Meat Train, The",2008.0,(2008),"['Horror', 'Mystery', 'Thriller']",horror mystery thriller,,10185,805570,2.88,4,"midnight meat train, the horror mystery thriller  2008"
60943,Frozen River (2008),Drama,Frozen River,2008.0,(2008),['Drama'],drama,,10183,978759,4.5,1,frozen river drama  2008
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,Vicky Cristina Barcelona,2008.0,(2008),"['Comedy', 'Drama', 'Romance']",comedy drama romance,threesome,5038,497465,3.09,16,vicky cristina barcelona comedy drama romance threesome 2008
60979,Batman: Gotham Knight (2008),Action|Animation|Crime,Batman: Gotham Knight,2008.0,(2008),"['Action', 'Animation', 'Crime']",action animation crime,,13851,1117563,3.5,3,batman: gotham knight action animation crime  2008
61011,"Walker, The (2007)",Drama|Mystery,"Walker, The",2007.0,(2007),"['Drama', 'Mystery']",drama mystery,,13251,783608,2.0,1,"walker, the drama mystery  2007"
61024,Pineapple Express (2008),Action|Comedy|Crime,Pineapple Express,2008.0,(2008),"['Action', 'Comedy', 'Crime']",action comedy crime,comedy james franco seth rogen stoner movie,10189,910936,3.68,31,pineapple express action comedy crime comedy james franco seth rogen stoner movie 2008
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,Red Cliff (Chi bi),2008.0,(2008),"['Action', 'Adventure', 'Drama', 'War']",action adventure drama war,,12289,425637,4.0,3,red cliff (chi bi) action adventure drama war  2008
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,"Sisterhood of the Traveling Pants 2, The",2008.0,(2008),"['Adventure', 'Comedy', 'Drama', 'Romance']",adventure comedy drama romance,,10188,1018785,2.5,1,"sisterhood of the traveling pants 2, the adventure comedy drama romance  2008"
61073,Hell Ride (2008),Action|Drama|Thriller,Hell Ride,2008.0,(2008),"['Action', 'Drama', 'Thriller']",action drama thriller,,13300,411475,2.0,1,hell ride action drama thriller  2008
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,High School Musical 2,2007.0,(2007),"['Comedy', 'Drama', 'Musical', 'Romance']",comedy drama musical romance,,13649,810900,2.0,1,high school musical 2 comedy drama musical romance  2007
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,Tropic Thunder,2008.0,(2008),"['Action', 'Adventure', 'Comedy', 'War']",action adventure comedy war,,7446,942385,3.5,33,tropic thunder action adventure comedy war  2008
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,Star Wars: The Clone Wars,2008.0,(2008),"['Action', 'Adventure', 'Animation', 'Sci-Fi']",action adventure animation scifi,,12180,1185834,2.36,7,star wars: the clone wars action adventure animation scifi  2008
61167,Henry Poole is Here (2008),Drama|Mystery,Henry Poole is Here,2008.0,(2008),"['Drama', 'Mystery']",drama mystery,,13107,1029120,4.0,1,henry poole is here drama mystery  2008
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,Mutant Chronicles,2008.0,(2008),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,13256,490181,3.5,1,mutant chronicles action adventure scifi  2008
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,Waltz with Bashir (Vals im Bashir),2008.0,(2008),"['Animation', 'Documentary', 'Drama', 'War']",animation documentary drama war,,8885,1185616,3.0,5,waltz with bashir (vals im bashir) animation documentary drama war  2008
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,Let the Right One In (Låt den rätte komma in),2008.0,(2008),"['Drama', 'Fantasy', 'Horror', 'Romance']",drama fantasy horror romance,,13310,1139797,3.91,17,let the right one in (låt den rätte komma in) drama fantasy horror romance  2008
61246,Hamlet 2 (2008),Comedy,Hamlet 2,2008.0,(2008),['Comedy'],comedy,,12621,1104733,2.0,1,hamlet 2 comedy  2008
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,Death Race,2008.0,(2008),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",action adventure scifi thriller,,10483,452608,3.22,9,death race action adventure scifi thriller  2008
61250,"House Bunny, The (2008)",Comedy,"House Bunny, The",2008.0,(2008),['Comedy'],comedy,,12620,852713,2.5,10,"house bunny, the comedy  2008"
61255,"Rocker, The (2008)",Comedy,"Rocker, The",2008.0,(2008),['Comedy'],comedy,,10186,1031969,2.75,2,"rocker, the comedy  2008"
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary,I.O.U.S.A. (a.k.a. IOUSA),2008.0,(2008),['Documentary'],documentary,,15320,963807,4.0,1,i.o.u.s.a. (a.k.a. iousa) documentary  2008
61262,Mirrors (2008),Horror|Mystery|Thriller,Mirrors,2008.0,(2008),"['Horror', 'Mystery', 'Thriller']",horror mystery thriller,,13515,790686,1.5,1,mirrors horror mystery thriller  2008
61289,Sukiyaki Western Django (2008),Action|Western,Sukiyaki Western Django,2008.0,(2008),"['Action', 'Western']",action western,,13637,906665,3.33,3,sukiyaki western django action western  2008
61319,Somers Town (2008),Drama,Somers Town,2008.0,(2008),['Drama'],drama,,14298,1172206,3.5,1,somers town drama  2008
61323,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008.0,(2008),"['Comedy', 'Crime', 'Drama']",comedy crime drama,dark comedy brad pitt coen bros coen brothers dark comedy espionage george clooney john malkovich satire twists & turns weird,4944,887883,3.49,39,burn after reading comedy crime drama dark comedy brad pitt coen bros coen brothers dark comedy espionage george clooney john malkovich satire twists & turns weird 2008
61348,Disaster Movie (2008),Comedy,Disaster Movie,2008.0,(2008),['Comedy'],comedy,,13805,1213644,0.83,3,disaster movie comedy  2008
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,Babylon A.D.,2008.0,(2008),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",action adventure scifi thriller,,9381,364970,2.33,3,babylon a.d. action adventure scifi thriller  2008
61352,Traitor (2008),Crime|Drama|Thriller,Traitor,2008.0,(2008),"['Crime', 'Drama', 'Thriller']",crime drama thriller,,13291,988047,3.38,4,traitor crime drama thriller  2008
61394,"Onion Movie, The (2008)",Comedy,"Onion Movie, The",2008.0,(2008),['Comedy'],comedy,,14771,392878,4.0,1,"onion movie, the comedy  2008"
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,"Spirit, The",2008.0,(2008),"['Action', 'Comedy', 'Fantasy', 'Thriller']",action comedy fantasy thriller,,8285,831887,2.5,2,"spirit, the action comedy fantasy thriller  2008"
61406,John Adams (2008),Drama,John Adams,2008.0,(2008),['Drama'],drama,,118309,472027,4.0,2,john adams drama  2008
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,Bangkok Dangerous,2008.0,(2008),"['Action', 'Crime', 'Thriller']",action crime thriller,,13184,814022,3.25,2,bangkok dangerous action crime thriller  2008
61628,Sunflower (Xiang ri kui) (2005),Drama,Sunflower (Xiang ri kui),2005.0,(2005),['Drama'],drama,,38019,401808,2.0,1,sunflower (xiang ri kui) drama  2005
61692,Altered (2006),Horror|Sci-Fi|Thriller,Altered,2006.0,(2006),"['Horror', 'Sci-Fi', 'Thriller']",horror scifi thriller,,14458,457275,3.0,1,altered horror scifi thriller  2006
61697,Righteous Kill (2008),Crime|Mystery|Thriller,Righteous Kill,2008.0,(2008),"['Crime', 'Mystery', 'Thriller']",crime mystery thriller,,13389,1034331,3.0,1,righteous kill crime mystery thriller  2008
61705,Lakeview Terrace (2008),Drama|Thriller,Lakeview Terrace,2008.0,(2008),"['Drama', 'Thriller']",drama thriller,,13279,947802,3.0,2,lakeview terrace drama thriller  2008
61729,Ghost Town (2008),Comedy|Fantasy|Romance,Ghost Town,2008.0,(2008),"['Comedy', 'Fantasy', 'Romance']",comedy fantasy romance,,12797,995039,2.0,2,ghost town comedy fantasy romance  2008
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,"Crow, The: Wicked Prayer",2005.0,(2005),"['Action', 'Adventure', 'Fantasy', 'Thriller']",action adventure fantasy thriller,,16456,353324,0.5,1,"crow, the: wicked prayer action adventure fantasy thriller  2005"
61986,Appaloosa (2008),Western,Appaloosa,2008.0,(2008),['Western'],western,,12690,800308,3.0,1,appaloosa western  2008
62008,Dead Fury (2008),Action|Animation|Comedy|Horror,Dead Fury,2008.0,(2008),"['Action', 'Animation', 'Comedy', 'Horror']",action animation comedy horror,,37776,1282036,3.0,1,dead fury action animation comedy horror  2008
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,Eagle Eye,2008.0,(2008),"['Action', 'Crime', 'Thriller', 'IMAX']",action crime thriller imax,,13027,1059786,3.06,8,eagle eye action crime thriller imax  2008
62113,How to Lose Friends & Alienate People (2008),Comedy,How to Lose Friends & Alienate People,2008.0,(2008),['Comedy'],comedy,,13092,455538,2.83,6,how to lose friends & alienate people comedy  2008
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,Nick and Norah's Infinite Playlist,2008.0,(2008),"['Comedy', 'Drama', 'Romance']",comedy drama romance,,12182,981227,3.35,10,nick and norah's infinite playlist comedy drama romance  2008
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",1954.0,(1954),['Drama'],drama,,46492,47682,4.5,1,"sound of the mountain (thunder of the mountain, the) (yama no oto) drama  1954"
62250,Gomorrah (Gomorra) (2008),Crime|Drama,Gomorrah (Gomorra),2008.0,(2008),"['Crime', 'Drama']",crime drama,,8882,929425,3.7,5,gomorrah (gomorra) crime drama  2008
62293,"Duchess, The (2008)",Drama|Romance,"Duchess, The",2008.0,(2008),"['Drama', 'Romance']",drama romance,,12783,864761,3.5,4,"duchess, the drama romance  2008"
62299,Alone in the Dark II (2008),Action|Horror,Alone in the Dark II,2008.0,(2008),"['Action', 'Horror']",action horror,,12683,913951,3.5,1,alone in the dark ii action horror  2008
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,FLCL,2000.0,(2000),"['Animation', 'Comedy', 'Fantasy', 'Sci-Fi']",animation comedy fantasy scifi,2d animation cult film stylish surreal,225130,279077,4.28,9,flcl animation comedy fantasy scifi 2d animation cult film stylish surreal 2000
62344,Rachel Getting Married (2008),Drama|Romance,Rachel Getting Married,2008.0,(2008),"['Drama', 'Romance']",drama romance,,14976,1084950,2.75,2,rachel getting married drama romance  2008
62374,Body of Lies (2008),Action|Drama|Thriller,Body of Lies,2008.0,(2008),"['Action', 'Drama', 'Thriller']",action drama thriller,,12113,758774,3.77,11,body of lies action drama thriller  2008
62376,City of Ember (2008),Adventure|Children|Sci-Fi,City of Ember,2008.0,(2008),"['Adventure', 'Children', 'Sci-Fi']",adventure children scifi,,13600,970411,2.83,3,city of ember adventure children scifi  2008
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,"20,000 Leagues Under the Sea",1916.0,(1916),"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,,30266,6333,3.75,2,"20,000 leagues under the sea action adventure scifi  1916"
62394,Max Payne (2008),Action|Crime|Drama|Thriller,Max Payne,2008.0,(2008),"['Action', 'Crime', 'Drama', 'Thriller']",action crime drama thriller,,13051,467197,2.17,3,max payne action crime drama thriller  2008
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,Zack and Miri Make a Porno,2008.0,(2008),"['Comedy', 'Drama', 'Romance']",comedy drama romance,seth rogen sexual humor,10358,1007028,3.52,21,zack and miri make a porno comedy drama romance seth rogen sexual humor 2008
62437,W. (2008),Drama,W.,2008.0,(2008),['Drama'],drama,,10523,1175491,2.5,1,w. drama  2008
62439,My Best Friend's Girl (2008),Comedy|Romance,My Best Friend's Girl,2008.0,(2008),"['Comedy', 'Romance']",comedy romance,,13596,1046163,4.0,3,my best friend's girl comedy romance  2008
62511,"Synecdoche, New York (2008)",Comedy|Drama,"Synecdoche, New York",2008.0,(2008),"['Comedy', 'Drama']",comedy drama,,4960,383028,3.12,4,"synecdoche, new york comedy drama  2008"
62553,"Secret Life of Bees, The (2008)",Drama,"Secret Life of Bees, The",2008.0,(2008),['Drama'],drama,,12837,416212,4.0,1,"secret life of bees, the drama  2008"
62586,"American Carol, An (2008)",Comedy|Fantasy,"American Carol, An",2008.0,(2008),"['Comedy', 'Fantasy']",comedy fantasy,,13948,1190617,2.0,1,"american carol, an comedy fantasy  2008"
62644,"Wave, The (Welle, Die) (2008)",Drama,"Wave, The (Welle, Die)",2008.0,(2008),['Drama'],drama,,7735,1063669,3.57,7,"wave, the (welle, die) drama  2008"
62662,Tokyo-Ga (1985),Documentary,Tokyo-Ga,1985.0,(1985),['Documentary'],documentary,,76406,90182,3.0,1,tokyo-ga documentary  1985
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,"Angus, Thongs and Perfect Snogging",2008.0,(2008),"['Comedy', 'Romance']",comedy romance,,12689,963743,2.5,1,"angus, thongs and perfect snogging comedy romance  2008"
62792,Pride and Glory (2008),Crime|Drama,Pride and Glory,2008.0,(2008),"['Crime', 'Drama']",crime drama,,13150,482572,3.0,2,pride and glory crime drama  2008
62799,"Express, The (2008)",Drama,"Express, The",2008.0,(2008),['Drama'],drama,,14325,469903,3.0,1,"express, the drama  2008"
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,2002.0,(2002),['Sci-Fi'],scifi,,16068,280453,4.0,1,babylon 5: the legend of the rangers: to live and die in starlight scifi  2002
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,Babylon 5: The Lost Tales - Voices in the Dark,2007.0,(2007),['Sci-Fi'],scifi,,15289,871427,4.0,1,babylon 5: the lost tales - voices in the dark scifi  2007
62849,RocknRolla (2008),Action|Crime,RocknRolla,2008.0,(2008),"['Action', 'Crime']",action crime,,13809,1032755,3.77,13,rocknrolla action crime  2008
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,Futurama: Bender's Game,2008.0,(2008),"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Sci-Fi']",action adventure animation comedy fantasy scifi,,13253,1054486,3.44,9,futurama: bender's game action adventure animation comedy fantasy scifi  2008
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi,Tin Man,2007.0,(2007),"['Adventure', 'Fantasy', 'Sci-Fi']",adventure fantasy scifi,,114796,910812,2.25,2,tin man adventure fantasy scifi  2007
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,Madagascar: Escape 2 Africa,2008.0,(2008),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",action adventure animation children comedy imax,,10527,479952,3.69,13,madagascar: escape 2 africa action adventure animation children comedy imax  2008
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,Blindness,2008.0,(2008),"['Drama', 'Mystery', 'Romance', 'Thriller']",drama mystery romance thriller,,8338,861689,3.5,1,blindness drama mystery romance thriller  2008
63062,Changeling (2008),Crime|Drama|Mystery,Changeling,2008.0,(2008),"['Crime', 'Drama', 'Mystery']",crime drama mystery,emotional,3580,824747,3.44,8,changeling crime drama mystery emotional 2008
63072,"Road, The (2009)",Adventure|Drama|Thriller,"Road, The",2009.0,(2009),"['Adventure', 'Drama', 'Thriller']",adventure drama thriller,,20766,898367,3.89,9,"road, the adventure drama thriller  2009"
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,Slumdog Millionaire,2008.0,(2008),"['Crime', 'Drama', 'Romance']",crime drama romance,,12405,1010048,3.81,71,slumdog millionaire crime drama romance  2008
